"global_step","experiment: hlg_1cubes_b65536_mb8064_lr3.7e-4 - _step","experiment: hlg_1cubes_b65536_mb8064_lr3.7e-4 - _step__MIN","experiment: hlg_1cubes_b65536_mb8064_lr3.7e-4 - _step__MAX","experiment: hlg_1cubes_b65536_mb8064_lr3.7e-4 - episodic_stats/failure_2_last","experiment: hlg_1cubes_b65536_mb8064_lr3.7e-4 - episodic_stats/failure_2_last__MIN","experiment: hlg_1cubes_b65536_mb8064_lr3.7e-4 - episodic_stats/failure_2_last__MAX","experiment: hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step","experiment: hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MIN","experiment: hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MAX","experiment: hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last","experiment: hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MIN","experiment: hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MAX","experiment: hlg_1cubes_b16384_mb3200_lr2e-4 - _step","experiment: hlg_1cubes_b16384_mb3200_lr2e-4 - _step__MIN","experiment: hlg_1cubes_b16384_mb3200_lr2e-4 - _step__MAX","experiment: hlg_1cubes_b16384_mb3200_lr2e-4 - episodic_stats/failure_2_last","experiment: hlg_1cubes_b16384_mb3200_lr2e-4 - episodic_stats/failure_2_last__MIN","experiment: hlg_1cubes_b16384_mb3200_lr2e-4 - episodic_stats/failure_2_last__MAX","experiment: hlg_1cubes_b2048_mb832_lr1.26e-4_val - _step","experiment: hlg_1cubes_b2048_mb832_lr1.26e-4_val - _step__MIN","experiment: hlg_1cubes_b2048_mb832_lr1.26e-4_val - _step__MAX","experiment: hlg_1cubes_b2048_mb832_lr1.26e-4_val - episodic_stats/failure_2_last","experiment: hlg_1cubes_b2048_mb832_lr1.26e-4_val - episodic_stats/failure_2_last__MIN","experiment: hlg_1cubes_b2048_mb832_lr1.26e-4_val - episodic_stats/failure_2_last__MAX","experiment: hlg_1cubes_b4096_mb1280_lr1.6e-4_val - _step","experiment: hlg_1cubes_b4096_mb1280_lr1.6e-4_val - _step__MIN","experiment: hlg_1cubes_b4096_mb1280_lr1.6e-4_val - _step__MAX","experiment: hlg_1cubes_b4096_mb1280_lr1.6e-4_val - episodic_stats/failure_2_last","experiment: hlg_1cubes_b4096_mb1280_lr1.6e-4_val - episodic_stats/failure_2_last__MIN","experiment: hlg_1cubes_b4096_mb1280_lr1.6e-4_val - episodic_stats/failure_2_last__MAX","experiment: hlg_1cubes_b1024_mb512_lr1e-4_val - _step","experiment: hlg_1cubes_b1024_mb512_lr1e-4_val - _step__MIN","experiment: hlg_1cubes_b1024_mb512_lr1e-4_val - _step__MAX","experiment: hlg_1cubes_b1024_mb512_lr1e-4_val - episodic_stats/failure_2_last","experiment: hlg_1cubes_b1024_mb512_lr1e-4_val - episodic_stats/failure_2_last__MIN","experiment: hlg_1cubes_b1024_mb512_lr1e-4_val - episodic_stats/failure_2_last__MAX","experiment: hlg_1cubes_b8192_mb2048_lr2e-4_3 - _step","experiment: hlg_1cubes_b8192_mb2048_lr2e-4_3 - _step__MIN","experiment: hlg_1cubes_b8192_mb2048_lr2e-4_3 - _step__MAX","experiment: hlg_1cubes_b8192_mb2048_lr2e-4_3 - episodic_stats/failure_2_last","experiment: hlg_1cubes_b8192_mb2048_lr2e-4_3 - episodic_stats/failure_2_last__MIN","experiment: hlg_1cubes_b8192_mb2048_lr2e-4_3 - episodic_stats/failure_2_last__MAX"
"2539520000","439","439","439","0.034765625","0.0302734375","0.0419921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2547712000","440","440","440","0.0358154296875","0.0321044921875","0.04248046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2555904000","442","442","442","0.034814453125","0.0296630859375","0.0460205078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2564096000","443","443","443","0.0358642578125","0.031494140625","0.0428466796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2572288000","445","445","445","0.04306640625","0.0372314453125","0.0467529296875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2580480000","446","446","446","0.0365478515625","0.0301513671875","0.0426025390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2588672000","447","447","447","0.035009765625","0.0283203125","0.0413818359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2596864000","449","449","449","0.034912109375","0.0291748046875","0.037841796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2605056000","450","450","450","0.0331787109375","0.027099609375","0.0394287109375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2621440000","453","453","453","0.0342041015625","0.02880859375","0.0408935546875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2629632000","454","454","454","0.0353271484375","0.0299072265625","0.0440673828125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2637824000","456","456","456","0.034814453125","0.0313720703125","0.0369873046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2646016000","457","457","457","0.03642578125","0.0313720703125","0.04736328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2662400000","460","460","460","0.033642578125","0.027099609375","0.0391845703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2670592000","461","461","461","0.0362548828125","0.0308837890625","0.0426025390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2678784000","463","463","463","0.0343017578125","0.0291748046875","0.0423583984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2686976000","464","464","464","0.033837890625","0.0263671875","0.042236328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2703360000","467","467","467","0.034619140625","0.0302734375","0.0408935546875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2711552000","468","468","468","0.032275390625","0.025390625","0.0384521484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2719744000","470","470","470","0.040771484375","0.0360107421875","0.0491943359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2727936000","471","471","471","0.034326171875","0.0302734375","0.0411376953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2736128000","472","472","472","0.0343505859375","0.0264892578125","0.039306640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2744320000","474","474","474","0.03466796875","0.0294189453125","0.0401611328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2752512000","475","475","475","0.0345458984375","0.03173828125","0.04248046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2760704000","477","477","477","0.0430908203125","0.03857421875","0.049072265625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2768896000","478","478","478","0.0346435546875","0.0281982421875","0.0418701171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2777088000","479","479","479","0.0353515625","0.0303955078125","0.041015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2785280000","481","481","481","0.0343994140625","0.0286865234375","0.0411376953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2793472000","482","482","482","0.0356689453125","0.03173828125","0.042724609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2801664000","484","484","484","0.0406005859375","0.037109375","0.0457763671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2809856000","485","485","485","0.03388671875","0.0316162109375","0.039306640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2818048000","486","486","486","0.0340576171875","0.0299072265625","0.041259765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2826240000","488","488","488","0.0348388671875","0.03125","0.042236328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2834432000","489","489","489","0.03525390625","0.029052734375","0.0416259765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2850816000","492","492","492","0.03310546875","0.029296875","0.0391845703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2859008000","493","493","493","0.0341064453125","0.030029296875","0.042236328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2867200000","495","495","495","0.03515625","0.030029296875","0.04736328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2875392000","496","496","496","0.0341552734375","0.030517578125","0.039306640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2891776000","499","499","499","0.03447265625","0.0302734375","0.04296875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2899968000","500","500","500","0.0336669921875","0.028564453125","0.0406494140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2908160000","502","502","502","0.033251953125","0.0291748046875","0.038330078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2916352000","503","503","503","0.03369140625","0.028076171875","0.0416259765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2924544000","504","504","504","0.0325927734375","0.0281982421875","0.041748046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2932736000","505","505","505","0.0323486328125","0.0284423828125","0.0379638671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2940928000","506","506","506","0.031884765625","0.027587890625","0.0390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2949120000","508","508","508","0.0420654296875","0.0362548828125","0.0478515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2957312000","509","509","509","0.0332763671875","0.0264892578125","0.041748046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2965504000","510","510","510","0.033056640625","0.03125","0.03759765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2973696000","512","512","512","0.0316162109375","0.0284423828125","0.0369873046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2981888000","513","513","513","0.03369140625","0.0303955078125","0.0369873046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2990080000","515","515","515","0.0391845703125","0.032958984375","0.0458984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2998272000","516","516","516","0.0332275390625","0.029052734375","0.03857421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3006464000","517","517","517","0.0315673828125","0.0281982421875","0.037353515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3014656000","519","519","519","0.0334228515625","0.0289306640625","0.043701171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3022848000","520","520","520","0.0316162109375","0.02880859375","0.0374755859375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3039232000","523","523","523","0.0337158203125","0.030029296875","0.038330078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3047424000","524","524","524","0.0325439453125","0.0301513671875","0.0400390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3055616000","526","526","526","0.0325927734375","0.028076171875","0.0364990234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3063808000","527","527","527","0.0339599609375","0.030029296875","0.041015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3080192000","530","530","530","0.034228515625","0.0301513671875","0.041259765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3088384000","531","531","531","0.0338134765625","0.028564453125","0.0426025390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3096576000","533","533","533","0.0326171875","0.0283203125","0.0396728515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3104768000","534","534","534","0.030712890625","0.0247802734375","0.037841796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3121152000","537","537","537","0.0328369140625","0.0260009765625","0.0428466796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3129344000","538","538","538","0.0337158203125","0.0274658203125","0.044189453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3137536000","540","540","540","0.0409912109375","0.03466796875","0.0478515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3145728000","541","541","541","0.033154296875","0.02734375","0.039306640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
